HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
-13976,201501,162,32,F-08,69322,1,119.1,,2,,,,1312,,
-5695,200901,88,202,H-12,69322,1,119.1,,2,,,,1370,,
-6141,201001,162,22,J-11,69322,2,119.1,,3,0,4,1,1458,,
-5700,200901,88,207,G-12,69322,1,119.1,,2,,,,1462,,
-4814,200901,88,9,G-14,69322,1,119.1,,2,,,,1802,,
-7575,201101,162,11,G-14,69322,2,119.2,,3,3,2,5,1216,,
-7530,201101,89,39,J-08,69322,1,119.2,,2,,,,1230,,
-6151,201001,162,32,C-09,69322,1,119.2,,2,,,,1392,,
-11693,200601,88,205,F-12,69322,1,119.3,,2,,,,1098,34,
-17343,201701,94,233,H-09,69322,2,119.3,,2,2,1,6,1260,,
-9281,201201,162,227,H-12,69322,1,119.3,,3,,,,1336,,
-8483,201201,162,12,G-13,69322,1,119.3,,2,,,,1382,,
-11684,200601,88,196,I-12,69322,1,119.3,,4,,,,1552,35.2,
-5696,200901,88,203,I-12,69322,1,119.4,,2,,,,904,,
-16325,201701,94,15,E-11,69322,2,119.4,,2,2,1,5,1065,,
-2887,200701,88,29,J-12,69322,2,119.4,,3,0,4,1,1178,,
-4050,200801,88,24,I-09,69322,2,119.4,,3,0,4,1,1212,,
-13933,201501,162,15,E-11,69322,2,119.4,,2,2,1,6,1306,,
-4825,200901,88,20,K-10,69322,2,119.4,,3,0,4,1,1354,,
-4438,200801,88,204,I-11,69322,2,119.5,,2,2,1,5,1142,,
-6131,201001,162,12,G-13,69322,1,119.5,,2,,,,1238,,
-4814,200901,88,9,G-14,69322,2,119.5,,3,0,4,1,1286,,
-6134,201001,162,15,F-11,69322,1,119.5,,2,,,,1322,,
-4041,200801,88,11,F-12,69322,2,119.5,,3,0,4,1,1398,,
-7593,201101,162,29,D-10,69322,2,119.6,,2,3,1,6,1206,,
-11707,200601,88,219,H-09,69322,2,119.6,,2,2,1,6,1212,,
-4105,200801,89,20,H-10,69322,2,119.6,,3,0,4,1,1276,,
-4821,200901,88,16,I-12,69322,1,119.6,,3,,,,1286,,
-7509,201101,89,18,J-11,69322,1,119.6,,2,,,,1298,,
-2880,200701,88,22,G-14,69322,2,119.6,,4,0,4,1,1300,,
-19083,201901,94,94,K-02,69322,2,119.6,,2,2,1,5,1316,,
-13940,201501,162,22,K-11,69322,1,119.6,,2,,,,1452,,
-4448,200801,88,214,E-11,69322,2,119.6,,2,2,1,6,1880,,
-6146,201001,162,27,H-09,69322,1,119.7,,2,,,,1230,,
-4038,200801,88,8,I-13,69322,2,119.7,,3,0,4,1,1396,,
-4426,200801,88,192,J-11,69322,1,119.7,,3,,,,1478,35.7,
-6137,201001,162,18,I-11,69322,1,119.8,,2,,,,1276,,
-2886,200701,88,28,I-12,69322,2,119.8,,3,6,2,6,1442,,
-4042,200801,88,12,E-12,69322,2,119.8,,3,6,2,6,1460,,
-11264,200601,134,12,E-11,69322,2,120,,2,2,1,4,1202,,
-4429,200801,88,195,I-13,69322,2,120,,2,2,1,5,1230,,
-5695,200901,88,202,H-12,69322,1,120,,3,,,,1276,,
-2899,200701,88,41,D-10,69322,1,120,,3,,,,1314,35,
-18750,201901,94,30,G-09,69322,2,120,,2,2,1,6,1314,,
1063188,200101,88,23,H-10,69322,1,120,,2,,,,1318,,
1063396,200101,89,13,F-13,69322,1,120,,2,,,,1350,,
-17332,201701,94,222,F-10,69322,2,120,,2,2,1,6,1350,,
-11261,200601,134,9,H-13,69322,2,120,,5,0,4,1,1372,,
-2887,200701,88,29,J-12,69322,1,120,,3,,,,1442,40.1,
1010928,200001,88,38,E-09,69322,1,120,,3,,,,1486,,
-6128,201001,162,9,J-13,69322,1,120.1,,2,,,,1396,,
-9064,201201,89,18,E-12,69322,1,120.1,,2,,,,1448,,
-2838,200701,89,42,G-07,69322,1,120.1,,2,,,,1490,,
-8203,201101,89,214,E-11,69322,2,120.2,,2,2,1,5,1280,,
-4448,200801,88,214,E-11,69322,2,120.2,,2,5,1,6,1312,,
-13933,201501,162,15,E-11,69322,1,120.2,,2,,,,1402,,
-11693,200601,88,205,F-12,69322,2,120.2,,2,2,1,6,1410,,
-11265,200601,134,13,F-11,69322,2,120.3,,1,0,0,1,1086,,
-4819,200901,88,14,H-12,69322,1,120.3,,2,,,,1160,,
-13945,201501,162,27,G-10,69322,2,120.3,,2,2,1,6,1268,,
-2905,200701,88,47,H-08,69322,1,120.3,,2,,,,1354,38,
-11680,200601,88,192,I-09,69322,1,120.3,,2,,,,1456,34.6,
-5698,200901,88,205,H-13,69322,1,120.3,,3,,,,1472,,
-5756,200901,89,199,J-13,69322,2,120.4,,2,5,1,5,1426,,
-4095,200801,89,10,F-14,69322,2,120.5,,3,0,4,1,1162,,
-11699,200601,88,211,H-10,69322,2,120.5,,2,2,1,6,1256,,
-4042,200801,88,12,E-12,69322,2,120.5,,3,0,4,1,1266,,
-17328,201701,94,218,D-09,69322,2,120.5,,2,2,1,6,1278,,
-6129,201001,162,10,I-13,69322,2,120.5,,3,0,4,1,1302,,
-16327,201701,94,17,G-11,69322,2,120.5,,3,0,4,1,1335,,
-16336,201701,94,8,J-14,69322,1,120.5,,2,,,,1340,,
-7572,201101,162,8,J-14,69322,1,120.5,,3,,,,1540,,
-4050,200801,88,24,I-09,69322,2,120.6,,3,0,4,1,1272,,
-4093,200801,89,8,H-14,69322,2,120.6,,3,6,2,5,1440,,
-11680,200601,88,192,I-09,69322,1,120.6,,2,,,,1466,28.3,
-5706,200901,88,213,E-10,69322,2,120.7,,2,2,1,6,1260,,
-2905,200701,88,47,H-08,69322,1,120.7,,3,,,,1400,35.8,
-11686,200601,88,198,J-13,69322,1,120.7,,2,,,,1402,34.2,
-16350,201701,162,11,G-13,69322,2,120.7,,3,0,4,1,1458,,
-6137,201001,162,18,I-11,69322,2,120.8,,2,0,0,1,1174,,
-8490,201201,162,19,G-11,69322,1,120.8,,2,,,,1242,,
-11275,200601,134,23,H-09,69322,1,120.8,,2,,,,1260,,
-16371,201701,94,35,H-09,69322,2,120.8,,3,3,2,5,1355,,
-4039,200801,88,9,H-13,69322,2,120.8,,3,6,2,6,1472,,
-4424,200801,88,190,I-10,69322,1,120.8,,3,,,,1638,39.7,
-17343,201701,94,233,H-09,69322,2,120.9,,2,2,1,6,1206,,
-17328,201701,94,218,D-09,69322,2,120.9,,2,2,1,6,1270,,
-16361,201701,94,24,J-10,69322,1,120.9,,2,,,,1280,,
-9279,201201,162,225,G-13,69322,1,120.9,,2,,,,1404,,
-4426,200801,88,192,J-11,69322,1,120.9,,3,,,,1418,40.9,
-17331,201701,94,221,G-10,69322,2,121,,2,2,1,6,1202,,
-17342,201701,94,232,H-10,69322,2,121,,2,2,1,6,1226,,
-2887,200701,88,29,J-12,69322,2,121,,4,0,4,1,1366,,
-16340,201701,94,12,J-12,69322,1,121,,2,,,,1405,,
1023483,200001,88,206,E-10,69322,1,121,143,2,,,,1432,,
-2890,200701,88,32,J-10,69322,1,121,,3,,,,1434,36.2,
1063396,200101,89,13,F-13,69322,1,121,,3,,,,1590,,
-4845,200901,88,40,J-08,69322,1,121.1,,3,,,,1214,,
-2880,200701,88,22,G-14,69322,2,121.1,,4,0,4,1,1258,,
-11274,200601,134,22,I-09,69322,1,121.1,,2,,,,1302,,
-13960,201501,94,26,D-09,69322,2,121.1,,2,2,1,6,1308,,
-6125,201001,162,6,H-15,69322,1,121.1,,2,,,,1406,,
-11684,200601,88,196,I-12,69322,2,121.2,,2,2,1,6,1220,,
-17338,201701,94,228,H-14,69322,2,121.2,,2,3,1,6,1268,,
-13927,201501,162,9,H-14,69322,2,121.2,,2,2,1,5,1294,,
-9750,201301,162,6,J-14,69322,1,121.2,,2,,,,1330,39.9,
-9869,201301,89,8,I-13,69322,2,121.2,,4,0,4,1,1426,,
-9073,201201,89,27,J-10,69322,1,121.2,,3,,,,1450,,
-18743,201901,94,23,J-11,69322,1,121.2,,2,,,,1570,,
-2908,200701,88,50,K-08,69322,2,121.3,,3,6,2,6,1334,,
-2887,200701,88,29,J-12,69322,2,121.3,,3,6,2,5,1380,,
-2906,200701,88,48,I-08,69322,2,121.3,,3,0,4,1,1406,,
-4424,200801,88,190,I-10,69322,2,121.4,,2,5,1,5,1084,,
-5752,200901,89,195,I-10,69322,2,121.4,,2,5,1,5,1148,,
-8195,201101,89,206,H-12,69322,2,121.4,,2,3,1,5,1234,,
-17330,201701,94,220,G-11,69322,2,121.4,,2,2,1,6,1300,,
-13928,201501,162,10,G-14,69322,1,121.4,,2,,,,1360,,
-2822,200701,89,26,J-11,69322,2,121.4,,0,0,4,1,1368,,
-7573,201101,162,9,I-14,69322,2,121.4,,3,0,4,1,1410,,
-9063,201201,89,17,F-12,69322,1,121.4,,2,,,,1428,,
-9376,201201,162,232,E-12,69322,1,121.4,,2,,,,1534,,
-2876,200701,88,18,K-14,69322,2,121.5,,3,0,4,1,1252,,
-11702,200601,88,214,E-10,69322,2,121.5,,2,2,1,6,1278,,
-11260,200601,134,8,I-13,69322,2,121.5,,4,0,4,1,1290,,
-13951,201501,94,21,H-09,69322,1,121.5,,2,,,,1432,,
-2887,200701,88,29,J-12,69322,2,121.5,,3,6,2,2,1530,,
-2809,200701,89,13,I-15,69322,2,121.5,,0,6,2,6,1632,,
-4437,200801,88,203,I-12,69322,2,121.6,,2,2,1,5,1108,,
-2828,200701,89,32,H-09,69322,2,121.6,,0,0,0,0,1180,,
-8504,201201,162,33,K-08,69322,1,121.6,,3,,,,1535,,
-7504,201101,89,13,E-11,69322,2,121.7,,2,2,1,6,1326,,
-4819,200901,88,14,H-12,69322,2,121.7,,3,5,2,6,1408,,
-7504,201101,89,13,E-11,69322,1,121.7,,3,,,,1514,,
-4432,200801,88,198,F-13,69322,2,121.8,,2,2,1,6,1338,,
-4052,200801,88,26,G-09,69322,2,121.8,,3,6,2,6,1456,,
-4821,200901,88,16,I-12,69322,1,121.8,,3,,,,1460,,
-18772,201901,162,20,H-10,69322,1,121.8,,2,,,,1530,,
-17328,201701,94,218,D-09,69322,1,121.8,,2,,,,1536,34.4,
-5754,200901,89,197,J-11,69322,2,121.9,,2,2,1,5,1094,,
-4046,200801,88,17,H-11,69322,2,121.9,,2,6,2,6,1148,,
-8203,201101,89,214,E-11,69322,2,121.9,,2,2,1,5,1292,,
-4424,200801,88,190,I-10,69322,2,121.9,,2,3,1,5,1446,,
-2905,200701,88,47,H-08,69322,1,121.9,,2,,,,1544,37.5,
-2813,200701,89,17,I-13,69322,2,121.9,,0,0,0,0,1546,,
-18770,201901,162,18,J-10,69322,1,121.9,,2,,,,1546,,
1010684,200001,89,8,G-14,69322,1,122,,2,,,,1118,,
1023466,200001,88,189,H-11,69322,2,122,140,2,2,1,6,1236,,
-16349,201701,162,10,H-13,69322,1,122,,2,,,,1250,,
-11274,200601,134,22,I-09,69322,1,122,,2,,,,1268,,
-4442,200801,88,208,H-08,69322,2,122,,2,2,1,5,1340,,
-16354,201701,162,15,D-10,69322,1,122,,2,,,,1344,,
-6132,201001,162,13,E-12,69322,1,122,,2,,,,1364,,
-2879,200701,88,21,H-14,69322,2,122,,3,3,2,6,1380,,
-4814,200901,88,9,G-14,69322,2,122,,3,0,4,1,1402,,
1010702,200001,89,26,F-10,69322,1,122,,2,,,,1408,,
1010682,200001,89,6,I-14,69322,1,122,,2,,,,1424,,
1063183,200101,88,18,E-11,69322,1,122,,2,,,,1450,,
-11296,200601,134,44,K-05,69322,1,122,,2,,,,1458,,
-5703,200901,88,210,F-11,69322,1,122,,2,,,,1518,,
1063204,200101,88,39,G-08,69322,1,122,,2,,,,1534,,
-8195,201101,89,206,H-12,69322,2,122.1,,2,3,1,5,1182,,
-17329,201701,94,219,D-10,69322,2,122.1,,2,2,1,6,1252,,
-2816,200701,89,20,E-12,69322,1,122.1,,2,,,,1280,,
-18764,201901,162,12,H-12,69322,1,122.1,,2,,,,1450,,
-13959,201501,94,24,F-09,69322,1,122.1,,2,,,,1592,,
-18763,201901,162,11,G-12,69322,1,122.1,,2,,,,1642,,
-13966,201501,94,9,I-13,69322,2,122.2,,2,3,1,6,1214,,
-16369,201701,94,32,E-10,69322,1,122.2,,2,,,,1465,,
-7579,201101,162,15,E-12,69322,1,122.2,,3,,,,1632,,
-6139,201001,162,20,J-10,69322,1,122.2,,3,,,,1644,,
-18750,201901,94,30,G-09,69322,2,122.3,,2,2,1,6,1156,,
-5751,200901,89,194,I-09,69322,2,122.3,,2,2,1,5,1270,,
-6371,201001,89,12,F-13,69322,1,122.3,,2,,,,1346,,
-4814,200901,88,9,G-14,69322,2,122.3,,3,0,4,1,1382,,
-11691,200601,88,203,G-13,69322,1,122.3,,2,,,,1686,36.8,
-5695,200901,88,202,H-12,69322,1,122.3,,3,,,,1698,,
-2830,200701,89,34,C-09,69322,2,122.4,,2,5,1,5,1108,,
-2849,200701,89,53,K-05,69322,2,122.4,,2,2,1,5,1117,,
-4422,200801,88,188,I-08,69322,2,122.4,,3,3,1,5,1244,,
-2828,200701,89,32,H-09,69322,2,122.4,,1,0,0,0,1428,,
-13927,201501,162,9,H-14,69322,1,122.4,,2,,,,1616,,
-8195,201101,89,206,H-12,69322,2,122.5,,2,3,1,5,1252,,
-4844,200901,88,39,I-08,69322,2,122.5,,3,0,4,1,1256,,
-8195,201101,89,206,H-12,69322,2,122.5,,2,3,1,4,1302,,
-4052,200801,88,26,G-09,69322,2,122.5,,3,6,2,6,1572,,
-4042,200801,88,12,E-12,69322,2,122.6,,3,0,4,1,1284,,
-6141,201001,162,22,J-11,69322,1,122.6,,2,,,,1304,,
-4818,200901,88,13,G-12,69322,1,122.6,,2,,,,1338,,
-4092,200801,89,7,I-14,69322,1,122.6,,3,,,,1426,,
-17340,201701,94,230,H-12,69322,1,122.6,,2,,,,1580,38,
-5699,200901,88,206,G-13,69322,2,122.7,,2,2,1,5,1312,,
-4814,200901,88,9,G-14,69322,2,122.7,,3,0,4,1,1432,,
-18764,201901,162,12,H-12,69322,1,122.7,,2,,,,1508,,
-11680,200601,88,192,I-09,69322,1,122.8,,2,,,,1538,36.2,
-6138,201001,162,19,I-10,69322,1,122.8,,2,,,,1598,,
-4094,200801,89,9,G-14,69322,2,122.9,,3,0,4,1,1382,,
-5756,200901,89,199,J-13,69322,2,122.9,,2,2,1,5,1390,,
-11261,200601,134,9,H-13,69322,2,122.9,,5,0,4,1,1444,,
-9871,201301,89,10,G-13,69322,1,122.9,,3,,,,1488,,
-6151,201001,162,32,C-09,69322,2,123,,3,0,4,1,1424,,
-5703,200901,88,210,F-11,69322,1,123,,2,,,,1140,,
-6132,201001,162,13,E-12,69322,1,123,,2,,,,1452,,
-4819,200901,88,14,H-12,69322,2,123,,3,5,2,6,1460,,
1010692,200001,89,16,J-13,69322,1,123,,2,,,,1488,,
1010928,200001,88,38,E-09,69322,1,123,,3,,,,1546,,
-6138,201001,162,19,I-10,69322,1,123,,2,,,,1560,,
1063406,200101,89,23,I-11,69322,1,123,,2,,,,1596,,
-9833,201301,162,29,B-08,69322,1,123,,3,,,,1600,35.7,
-9750,201301,162,6,J-14,69322,1,123,,2,,,,1610,44.3,
-4870,200901,88,65,K-04,69322,2,123,,3,3,2,6,2008,,
-13925,201501,162,7,J-14,69322,2,123.1,,2,3,1,5,1372,,
-9379,201201,162,235,D-10,69322,1,123.1,,2,,,,1428,,
-5692,200901,88,199,H-10,69322,1,123.1,,2,,,,1504,,
-13944,201501,162,26,H-10,69322,1,123.1,,2,,,,1556,,
-2812,200701,89,16,J-13,69322,2,123.2,,0,0,4,1,1208,,
-7504,201101,89,13,E-11,69322,2,123.2,,2,2,1,6,1306,,
-4816,200901,88,11,F-13,69322,2,123.2,,3,0,4,1,1472,,
-4051,200801,88,25,H-09,69322,2,123.2,,3,0,4,1,1486,,
-18742,201901,94,22,I-11,69322,1,123.3,,2,,,,1416,,
-2827,200701,89,31,I-09,69322,1,123.3,,2,,,,1418,,
-19261,201901,162,80,J-04,69322,2,123.3,,2,2,1,5,1424,,
-2907,200701,88,49,J-08,69322,2,123.3,,4,0,4,1,1600,,
-5696,200901,88,203,I-12,69322,1,123.3,,3,,,,1706,,
-17329,201701,94,219,D-10,69322,2,123.4,,2,2,1,6,1256,,
-6131,201001,162,12,G-13,69322,1,123.4,,2,,,,1364,,
-13947,201501,162,29,E-10,69322,2,123.4,,2,2,1,6,1390,,
-2881,200701,88,23,F-14,69322,1,123.4,,2,,,,1500,41.5,
-16362,201701,94,26,H-10,69322,2,123.4,,3,3,2,6,1555,,
-9864,201301,89,3,I-15,69322,1,123.4,,3,,,,1558,,
-4814,200901,88,9,G-14,69322,1,123.4,,2,,,,1594,,
-7498,201101,89,6,K-13,69322,1,123.4,,3,,,,1613,,
-2812,200701,89,16,J-13,69322,2,123.4,,0,6,2,5,1623,,
-11286,200601,134,34,G-07,69322,1,123.4,,2,,,,1638,,
-5697,200901,88,204,I-13,69322,2,123.5,,2,3,1,5,1280,,
-8195,201101,89,206,H-12,69322,2,123.5,,2,2,1,5,1316,,
-17337,201701,94,227,H-13,69322,2,123.5,,2,5,1,6,1366,,
-13928,201501,162,10,G-14,69322,2,123.6,,2,2,1,5,1242,,
-2887,200701,88,29,J-12,69322,2,123.6,,3,3,2,2,1362,,
-6130,201001,162,11,H-13,69322,1,123.6,,2,,,,1458,,
-6386,201001,89,27,C-08,69322,1,123.6,,2,,,,1462,,
-9378,201201,162,234,E-10,69322,1,123.6,,2,,,,1734,,
-4438,200801,88,204,I-11,69322,2,123.7,,2,2,1,5,1314,,
-16340,201701,94,12,J-12,69322,2,123.7,,3,0,4,1,1340,,
-9281,201201,162,227,H-12,69322,1,123.7,,2,,,,1532,,
-17332,201701,94,222,F-10,69322,2,123.8,,2,2,1,5,1220,,
-4440,200801,88,206,H-10,69322,2,123.8,,2,5,1,5,1262,,
-4428,200801,88,194,J-13,69322,2,123.8,,2,2,1,5,1326,,
-11679,200601,88,191,I-08,69322,2,123.8,,2,2,1,6,1372,,
-11709,200601,88,221,G-08,69322,1,123.8,,2,,,,1532,36.5,
-6138,201001,162,19,I-10,69322,1,123.8,,2,,,,1550,,
-16343,201701,162,4,H-14,69322,2,123.8,,3,0,4,1,1570,,
-13959,201501,94,24,F-09,69322,1,123.8,,2,,,,1620,,
-7583,201101,162,19,I-12,69322,1,123.9,,2,,,,1458,,
-6372,201001,89,13,F-12,69322,1,123.9,,2,,,,1522,,
1063177,200101,88,12,I-12,69322,2,124,,2,0,0,0,1234,,
-4105,200801,89,20,H-10,69322,2,124,,3,0,4,1,1398,,
-5706,200901,88,213,E-10,69322,2,124,,2,2,1,5,1406,,
-4844,200901,88,39,I-08,69322,1,124,,3,,,,1446,,
-18747,201901,94,27,J-09,69322,1,124,,2,,,,1532,,
1063415,200101,89,32,G-09,69322,1,124,,2,,,,1542,,
1063416,200101,89,33,H-09,69322,1,124,,2,,,,1568,,
-18878,201901,94,41,H-08,69322,1,124,,2,,,,1588,,
1063170,200101,88,5,I-14,69322,1,124,,2,,,,1602,,
-4813,200901,88,8,H-14,69322,2,124,,3,3,3,6,1612,,
-2884,200701,88,26,G-12,69322,1,124,,2,,,,1614,41.1,
-16360,201701,94,23,K-10,69322,1,124,,3,,,,1615,,
-18747,201901,94,27,J-09,69322,1,124,,2,,,,1642,,
1010917,200001,88,27,D-10,69322,1,124,,3,,,,1722,,
-13928,201501,162,10,G-14,69322,2,124.1,,2,2,1,5,1326,,
-8195,201101,89,206,H-12,69322,2,124.1,,2,3,1,5,1382,,
-17336,201701,94,226,G-13,69322,2,124.1,,2,2,1,6,1464,,
-7574,201101,162,10,H-14,69322,1,124.1,,3,,,,1496,,
-5696,200901,88,203,I-12,69322,1,124.1,,3,,,,1618,,
-5700,200901,88,207,G-12,69322,1,124.1,,2,,,,1666,,
-6136,201001,162,17,H-11,69322,1,124.2,,2,,,,1408,,
-13946,201501,162,28,F-10,69322,1,124.2,,2,,,,1502,,
-13972,201501,94,11,G-13,69322,1,124.2,,2,,,,1556,,
-2827,200701,89,31,I-09,69322,1,124.2,,2,,,,1580,,
-18739,201901,94,19,F-11,69322,1,124.2,,2,,,,1614,,
-9074,201201,89,28,K-10,69322,1,124.2,,3,,,,1668,,
-5750,200901,89,193,H-09,69322,2,124.3,,2,2,1,5,1168,,
-16338,201701,94,10,K-13,69322,2,124.3,,2,2,1,5,1215,,
-6129,201001,162,10,I-13,69322,2,124.3,,3,3,2,4,1436,,
-17330,201701,94,220,G-11,69322,2,124.3,,2,2,1,6,1582,,
-2906,200701,88,48,I-08,69322,1,124.3,,2,,,,1596,38.9,
-4813,200901,88,8,H-14,69322,2,124.3,,3,3,2,6,1680,,
-5753,200901,89,196,J-10,69322,2,124.4,,2,2,1,5,1262,,
-11287,200601,134,35,H-07,69322,1,124.4,,0,,,,1392,,
-4047,200801,88,18,I-11,69322,2,124.4,,3,6,2,4,1502,,
-7595,201101,162,31,C-09,69322,1,124.4,,2,,,,1570,,
-2887,200701,88,29,J-12,69322,2,124.5,,3,6,2,2,1264,,
-4033,200801,88,3,H-15,69322,2,124.5,,3,6,2,6,1392,,
-8197,201101,89,208,G-11,69322,2,124.5,,2,2,1,6,1464,,
-4826,200901,88,21,I-10,69322,1,124.5,,2,,,,1498,,
-4088,200801,89,3,I-16,69322,2,124.5,,4,6,2,6,1580,,
-13927,201501,162,9,H-14,69322,1,124.5,,2,,,,1602,,
-16532,201701,94,72,B-08,69322,1,124.5,,2,,,,1655,,
-17333,201701,94,223,F-11,69322,2,124.6,,2,2,1,5,1288,,
-4449,200801,88,215,D-10,69322,2,124.6,,2,2,1,6,1330,,
-13925,201501,162,7,J-14,69322,2,124.6,,2,2,1,5,1338,,
-11275,200601,134,23,H-09,69322,1,124.6,,2,,,,1356,,
-4049,200801,88,23,I-10,69322,2,124.6,,3,0,4,1,1456,,
-18878,201901,94,41,H-08,69322,2,124.6,,2,2,1,6,1502,,
-7575,201101,162,11,G-14,69322,1,124.6,,2,,,,1538,,
-2884,200701,88,26,G-12,69322,2,124.6,,3,6,2,6,1580,,
-13937,201501,162,19,J-12,69322,1,124.6,,2,,,,1598,,
-9061,201201,89,15,H-12,69322,1,124.6,,3,,,,1626,,
-11680,200601,88,192,I-09,69322,1,124.6,,2,,,,1648,35.8,
-5706,200901,88,213,E-10,69322,2,124.7,,2,2,1,6,1320,,
-2819,200701,89,23,G-11,69322,1,124.7,,2,,,,1526,,
-9273,201201,162,219,I-13,69322,1,124.7,,2,,,,1568,,
-5694,200901,88,201,I-11,69322,2,124.8,,2,2,1,5,1250,,
-4433,200801,88,199,E-12,69322,2,124.8,,2,2,1,6,1292,,
-4433,200801,88,199,E-12,69322,2,124.8,,2,2,1,6,1292,,
-7515,201101,89,24,I-09,69322,1,124.8,,2,,,,1342,,
-4049,200801,88,23,I-10,69322,2,124.8,,3,6,2,6,1500,,
-4821,200901,88,16,I-12,69322,1,124.8,,2,,,,1586,,
-4441,200801,88,207,H-09,69322,2,124.9,,2,3,1,5,1210,,
-11276,200601,134,24,G-09,69322,1,124.9,,2,,,,1364,,
-2830,200701,89,34,C-09,69322,2,124.9,,2,5,1,5,1378,,
-6381,201001,89,22,G-10,69322,1,124.9,,2,,,,1608,,
-9832,201301,162,28,C-08,69322,1,124.9,,2,,,,1762,41.5,
-8483,201201,162,12,G-13,69322,1,125,,2,,,,1424,,
1010692,200001,89,16,J-13,69322,1,125,,2,,,,1460,,
1063188,200101,88,23,H-10,69322,2,125,,2,2,1,6,1462,,
1010702,200001,89,26,F-10,69322,1,125,,2,,,,1474,,
-4845,200901,88,40,J-08,69322,2,125,,3,3,2,6,1508,,
-2881,200701,88,23,F-14,69322,2,125,,3,0,4,1,1536,,
-6136,201001,162,17,H-11,69322,1,125,,3,,,,1560,,
-13952,201501,94,25,E-09,69322,1,125,,2,,,,1564,,
1010929,200001,88,39,F-09,69322,1,125,,3,,,,1610,,
1010929,200001,88,39,F-09,69322,1,125,,3,,,,1674,,
-7574,201101,162,10,H-14,69322,1,125.1,,3,,,,1398,,
-18776,201901,162,24,E-10,69322,2,125.1,,2,2,1,5,1540,,
-11679,200601,88,191,I-08,69322,1,125.1,,2,,,,1646,35.8,
-7577,201101,162,13,F-13,69322,2,125.2,,3,0,4,1,1428,,
-11694,200601,88,206,E-12,69322,1,125.2,,2,,,,1438,35.8,
-6158,201001,162,39,H-07,69322,1,125.2,,2,,,,1438,,
-16327,201701,94,17,G-11,69322,2,125.3,,3,0,4,1,1270,,
-4440,200801,88,206,H-10,69322,2,125.3,,2,2,1,6,1536,,
-9069,201201,89,23,F-10,69322,1,125.3,,2,,,,1634,,
-18739,201901,94,19,F-11,69322,1,125.3,,2,,,,1732,,
-2828,200701,89,32,H-09,69322,1,125.4,,2,,,,1156,,
-2842,200701,89,46,K-07,69322,1,125.4,,2,,,,1330,,
-11265,200601,134,13,F-11,69322,1,125.5,,2,,,,1132,,
-2884,200701,88,26,G-12,69322,1,125.5,,2,,,,1170,42.1,
-7595,201101,162,31,C-09,69322,2,125.5,,2,2,1,6,1480,,
-5703,200901,88,210,F-11,69322,1,125.5,,2,,,,1524,,
-11288,200601,134,36,I-07,69322,1,125.5,,0,,,,1800,,
-4429,200801,88,195,I-13,69322,2,125.6,,2,3,1,5,1258,,
-6375,201001,89,16,I-12,69322,1,125.6,,2,,,,1446,,
-18995,201901,162,54,I-06,69322,1,125.6,,2,,,,1626,,
-13972,201501,94,11,G-13,69322,2,125.7,,2,3,1,6,1282,,
-4445,200801,88,211,G-10,69322,2,125.7,,2,2,1,5,1296,,
-11705,200601,88,217,F-09,69322,2,125.7,,2,2,1,6,1396,,
-4424,200801,88,190,I-10,69322,2,125.7,,2,2,1,5,1492,,
-6151,201001,162,32,C-09,69322,1,125.7,,2,,,,1728,,
-5706,200901,88,213,E-10,69322,1,125.8,,2,,,,1042,,
-17333,201701,94,223,F-11,69322,2,125.8,,2,2,1,6,1330,,
-5764,200901,89,207,E-12,69322,2,125.8,,2,2,1,5,1346,,
-11709,200601,88,221,G-08,69322,2,125.8,,2,2,1,6,1482,,
-4431,200801,88,197,G-13,69322,2,125.9,,2,2,1,5,1368,,
-4431,200801,88,197,G-13,69322,2,125.9,,2,2,1,5,1368,,
-18749,201901,94,29,H-09,69322,1,125.9,,3,,,,1796,,
-2876,200701,88,18,K-14,69322,2,126,,1,2,1,2,988,,
-7577,201101,162,13,F-13,69322,2,126,,4,0,4,1,1334,,
1063396,200101,89,13,F-13,69322,1,126,,2,,,,1402,,
1023466,200001,88,189,H-11,69322,1,126,148,3,,,,1535,,
-4095,200801,89,10,F-14,69322,2,126,,3,0,4,1,1542,,
1063188,200101,88,23,H-10,69322,1,126,,2,,,,1610,,
1010682,200001,89,6,I-14,69322,1,126,,3,,,,1620,,
1010901,200001,88,11,G-13,69322,1,126,,3,,,,1676,,
1010901,200001,88,11,G-13,69322,1,126,,3,,,,1700,,
-8482,201201,162,11,F-13,69322,1,126,,2,,,,1738,,
1010917,200001,88,27,D-10,69322,1,126,,3,,,,1758,,
-11692,200601,88,204,F-13,69322,2,126.1,,2,2,1,6,1452,,
-5692,200901,88,199,H-10,69322,1,126.1,,2,,,,1556,,
-16352,201701,162,13,F-12,69322,2,126.1,,3,3,2,5,1606,,
-9872,201301,89,11,E-12,69322,1,126.1,,2,,,,1654,,
-17337,201701,94,227,H-13,69322,1,126.1,,2,,,,1672,42.7,
-9063,201201,89,17,F-12,69322,1,126.1,,3,,,,1726,,
-6137,201001,162,18,I-11,69322,1,126.2,,2,,,,1464,,
