"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"9204",NA,-15246,201601,162,10,"H-14",68560,1,NA,167.1,2,NA,NA,NA,1462,40.9,NA,"2016",2.22297644989339,3.16494737262184,5.11859243560135,7.28756064030972,0.000261104848495752,"NS"
"9213",5580,-5706,200901,88,213,"E-10",68560,1,NA,171.3,2,NA,NA,NA,1544,37.6,NA,"2009",2.23375736296551,3.18864729599972,5.14341640533007,7.34213173058472,0.000155967970636756,"NS"
"1059",NA,-17829,201801,162,104,"H-18",68560,1,NA,40.2,3,NA,NA,NA,20,3.2,NA,"2018",1.60422605308447,1.30102999566398,3.69386699562498,2.99573227355399,7.5414444927672e-05,"OS"
"2786",NA,-17696,201801,162,65,"D-03",68560,1,NA,59.3,3,NA,NA,NA,62,7.5,NA,"2018",1.77305469336426,1.79239168949825,4.08260930600368,4.12713438504509,0.00153763925622865,"OS"
"3290",NA,-16539,201701,94,74,"A-05",68560,1,NA,65.4,3,NA,NA,NA,85,11.4,NA,"2017",1.81557774832427,1.92941892571429,4.18052225846315,4.44265125649032,0.000475716494590188,"OS"
"3826",NA,-17974,201801,94,162,"G-25",68560,1,NA,72.2,3,NA,NA,NA,118,12.4,NA,"2018",1.85853719756964,2.07188200730613,4.27944004589878,4.77068462446567,6.99807601498113e-06,"OS"
"3979",NA,-17856,201801,94,132,"J-22",68560,1,NA,73.8,3,NA,NA,NA,118,10.5,NA,"2018",1.86805636182304,2.07188200730613,4.30135873160643,4.77068462446567,0.00165855280859929,"OS"
"4065",NA,-17837,201801,162,123,"G-21",68560,1,NA,74.5,3,NA,NA,NA,122,NA,NA,"2018",1.87215627274829,2.08635983067475,4.31079912538551,4.80402104473326,0.00140054488541939,"OS"
"4156",NA,-15289,201601,162,53,"H-06",68560,1,NA,75.2,4,NA,NA,NA,128,12.6,NA,"2016",1.87621784059164,2.10720996964787,4.32015123095579,4.85203026391962,0.000676321282525353,"OS"
"4244",5390,-5649,200901,88,156,"F-25",68560,1,NA,76.2,3,NA,NA,NA,134,11.1,NA,"2009",1.8819549713396,2.12710479836481,4.3333614626926,4.89783979995091,0.000499821884055312,"OS"
"4273",NA,-17856,201801,94,132,"J-22",68560,1,NA,76.5,3,NA,NA,NA,152,14.3,NA,"2018",1.88366143515362,2.18184358794477,4.33729074083249,5.02388052084628,0.00147433730918526,"OS"
"4371",2110,-2916,200701,88,58,"I-06",68560,1,NA,77.4,3,NA,NA,NA,142,13.2,NA,"2007",1.88874096068289,2.15228834438306,4.34898678059568,4.95582705760126,0.000265124502270587,"OS"
"4378",NA,-18019,201801,162,160,"J-26",68560,1,NA,77.4,3,NA,NA,NA,144,13.3,NA,"2018",1.88874096068289,2.15836249209525,4.34898678059568,4.969813299576,8.16537417576134e-05,"OS"
"4469",713,-6202,201001,162,83,"L-18",68560,1,NA,78.3,3,NA,NA,NA,148,15.4,NA,"2010",1.89376176205794,2.17026171539496,4.36054760299676,4.99721227376411,0.000163528192266152,"OS"
"4475",NA,-18019,201801,162,160,"J-26",68560,1,NA,78.3,3,NA,NA,NA,152,13.2,NA,"2018",1.89376176205794,2.18184358794477,4.36054760299676,5.02388052084628,4.74966209744283e-07,"OS"
"4497",NA,-16667,201701,94,110,"C-18",68560,1,NA,78.5,3,NA,NA,NA,150,13.1,NA,"2017",1.89486965674525,2.17609125905568,4.36309862478836,5.01063529409626,9.76432293890734e-05,"OS"
"4584",NA,-15293,201601,162,57,"F-06",68560,1,NA,79.2,4,NA,NA,NA,156,14.1,NA,"2016",1.89872518158949,2.19312459835446,4.37197629882038,5.04985600724954,1.37355715556615e-05,"OS"
"4619",NA,-16676,201701,94,119,"I-18",68560,1,NA,79.5,4,NA,NA,NA,170,13.1,NA,"2017",1.90036712865647,2.23044892137827,4.37575702166029,5.13579843705026,0.00106847945447358,"OS"
"4631",NA,-15293,201601,162,57,"F-06",68560,1,NA,79.6,3,NA,NA,NA,168,14.8,NA,"2016",1.90091306773767,2.22530928172586,4.37701409285034,5.12396397940326,0.000623016406813392,"OS"
"4643",NA,-15252,201601,162,16,"H-12",68560,1,NA,79.7,4,NA,NA,NA,156,15,NA,"2016",1.90145832139611,2.19312459835446,4.37826958579617,5.04985600724954,0.000168537561683175,"OS"
"4698",2173,-2921,200701,88,63,"D-06",68560,1,NA,80.3,3,NA,NA,NA,152,13.5,NA,"2007",1.90471554527868,2.18184358794477,4.38576962095272,5.02388052084628,0.00130344646868769,"OS"
"4700",5831,-5741,200901,89,184,"M-31",68560,1,NA,80.3,3,NA,NA,NA,160,13.3,NA,"2009",1.90471554527868,2.20411998265592,4.38576962095272,5.07517381523383,0.000134501683460419,"OS"
"4727",2334,-3487,200701,88,145,"G-23",68560,1,NA,80.6,3,NA,NA,NA,158,13.7,NA,"2007",1.90633504180509,2.19865708695442,4.38949864951258,5.06259503302697,0.00052192972587232,"OS"
"4736",NA,-9035,201201,162,191,"H-26",68560,1,NA,80.6,3,NA,NA,NA,158,13.5,NA,"2012",1.90633504180509,2.19865708695442,4.38949864951258,5.06259503302697,0.00052192972587232,"OS"
"4769",NA,-15290,201601,162,54,"H-07",68560,1,NA,80.9,3,NA,NA,NA,180,15.9,NA,"2016",1.90794852161227,2.25527250510331,4.39321382406445,5.19295685089021,0.00110582674851028,"OS"
"4847",5837,-5743,200901,89,186,"L-30",68560,1,NA,81.7,3,NA,NA,NA,174,14.1,NA,"2009",1.91222205653242,2.2405492482826,4.40305400186596,5.15905529921453,9.99186913825701e-06,"OS"
"4853",NA,-17975,201801,94,163,"H-25",68560,1,NA,81.7,3,NA,NA,NA,170,14.7,NA,"2018",1.91222205653242,2.23044892137827,4.40305400186596,5.13579843705026,5.64725482551326e-05,"OS"
"4903",NA,-18022,201801,162,163,"L-27",68560,1,NA,82.3,3,NA,NA,NA,172,13.5,NA,"2018",1.91539983521227,2.23552844690755,4.41037110768302,5.14749447681345,0.000148315409553712,"OS"
"4945",1247,-6561,201001,162,117,"J-26",68560,1,NA,82.8,3,NA,NA,NA,168,14.5,NA,"2010",1.91803033678488,2.22530928172586,4.41642806139121,5.12396397940326,0.000941389702962373,"OS"
"4953",NA,-19245,201901,162,69,"A-02",68560,1,NA,82.8,3,NA,NA,NA,190,13.8,NA,"2019",1.91803033678488,2.27875360095283,4.41642806139121,5.24702407216049,0.000577916877848669,"OS"
"4975",2366,-3673,200701,88,153,"I-26",68560,1,NA,83,3,NA,NA,NA,172,14,NA,"2007",1.91907809237607,2.23552844690755,4.4188406077966,5.14749447681345,0.000545438782581131,"OS"
"5011",NA,-9031,201201,162,189,"F-25",68560,1,NA,83.4,3,NA,NA,NA,174,13.9,NA,"2012",1.92116605063774,2.2405492482826,4.4236483093647,5.15905529921453,0.000597310439271627,"OS"
"5019",195,-7964,201101,89,127,"J-23",68560,1,NA,83.5,3,NA,NA,NA,174,14.2,NA,"2011",1.9216864754836,2.2405492482826,4.42484663185681,5.15905529921453,0.000673978994736003,"OS"
"5034",70,-11537,200601,88,49,"F-06",68560,1,NA,83.8,3,NA,NA,NA,196,13.3,NA,"2006",1.92324401863028,2.29225607135648,4.42843300748804,5.27811465923052,0.000439379297572975,"OS"
"5040",NA,-9243,201201,89,186,"L-29",68560,1,NA,83.8,3,NA,NA,NA,182,14.5,NA,"2012",1.92324401863028,2.26007138798507,4.42843300748804,5.2040066870768,0.000121984175755383,"OS"
"5043",NA,-11774,201401,162,52,"H-05",68560,1,NA,83.8,4,NA,NA,NA,196,14.7,NA,"2014",1.92324401863028,2.29225607135648,4.42843300748804,5.27811465923052,0.000439379297572975,"OS"
"5071",5621,-5223,200901,89,105,"H-19",68560,1,NA,84.1,3,NA,NA,NA,182,15.8,NA,"2009",1.92479599579791,2.26007138798507,4.4320065669789,5.2040066870768,0.00024379668804474,"OS"
"5088",1744,-6590,201001,162,147,"J-23",68560,1,NA,84.4,4,NA,NA,NA,210,12.3,NA,"2010",1.92634244662566,2.32221929473392,4.43556740160191,5.34710753071747,0.00165131799949239,"OS"
"5089",864,-6215,201001,162,96,"E-21",68560,1,NA,84.4,3,NA,NA,NA,200,13.3,NA,"2010",1.92634244662566,2.30102999566398,4.43556740160191,5.29831736654804,0.000397338829263476,"OS"
"5092",74,-11538,200601,88,50,"E-06",68560,1,NA,84.5,3,NA,NA,NA,188,14.1,NA,"2006",1.92685670894969,2.27415784926368,4.43675153436313,5.23644196282995,6.13337351709942e-05,"OS"
"5106",643,-6179,201001,162,60,"G-03",68560,1,NA,84.6,3,NA,NA,NA,206,15.2,NA,"2010",1.92737036303902,2.31386722036915,4.43793426661218,5.32787616878958,0.000854945076414724,"OS"
"5113",NA,-15360,201601,94,58,"G-05",68560,1,NA,84.6,3,NA,NA,NA,176,16.5,NA,"2016",1.92737036303902,2.24551266781415,4.43793426661218,5.17048399503815,0.00138036926124455,"OS"
"5125",NA,-15489,201601,162,101,"H-19",68560,1,NA,84.7,4,NA,NA,NA,176,15.2,NA,"2016",1.92788341033071,2.24551266781415,4.43911560165801,5.17048399503815,0.00148680616354381,"OS"
"5128",204,-8098,201101,89,152,"F-25",68560,1,NA,84.8,3,NA,NA,NA,184,NA,NA,"2011",1.92839585225671,2.26481782300954,4.44029554279786,5.21493575760899,0.000454283279317316,"OS"
"5139",5388,-5649,200901,88,156,"F-25",68560,1,NA,84.9,3,NA,NA,NA,192,12.4,NA,"2009",1.92890769024395,2.28330122870355,4.4414740933173,5.25749537202778,2.4597886444134e-05,"OS"
"5148",1125,1010919,200001,88,29,"D-07",68560,1,NA,85,3,NA,NA,NA,184,NA,NA,"2000",1.92941892571429,2.26481782300954,4.44265125649032,5.21493575760899,0.000584831519174532,"OS"
"5190",2370,-3673,200701,88,153,"I-26",68560,1,NA,85.4,3,NA,NA,NA,188,14.6,NA,"2007",1.93145787068901,2.27415784926368,4.44734610079452,5.23644196282995,0.000438371620092026,"OS"
"5202",4904,-6424,201001,89,65,"G-04",68560,1,NA,85.5,3,NA,NA,NA,188,11.8,NA,"2010",1.93196611472817,2.27415784926368,4.44851637594271,5.23644196282995,0.000499125786124233,"OS"
"5210",NA,-11778,201401,162,56,"F-05",68560,1,NA,85.6,3,NA,NA,NA,204,17.1,NA,"2014",1.93247376467715,2.3096301674259,4.4496852831477,5.31811999384422,9.43185551375708e-05,"OS"
"5224",NA,-15271,201601,162,35,"G-08",68560,1,NA,85.7,4,NA,NA,NA,182,15.1,NA,"2016",1.9329808219232,2.26007138798507,4.45085282560373,5.2040066870768,0.00147150583811828,"OS"
"5228",NA,-11813,201401,162,75,"G-03",68560,1,NA,85.8,4,NA,NA,NA,208,15.8,NA,"2014",1.93348728784871,2.31806333496276,4.45201900649392,5.33753807970132,0.000214934242832178,"OS"
"5233",NA,-16672,201701,94,115,"G-18",68560,1,NA,85.8,3,NA,NA,NA,210,13.4,NA,"2017",1.93348728784871,2.32221929473392,4.45201900649392,5.34710753071747,0.000344321831442287,"OS"
"5235",5828,-5740,200901,89,183,"M-32",68560,1,NA,85.9,3,NA,NA,NA,186,14.9,NA,"2009",1.93399316383124,2.26951294421792,4.45318382899021,5.2257466737132,0.00103647039191472,"OS"
"5263",NA,-9118,201201,89,51,"C-06",68560,1,NA,86.1,4,NA,NA,NA,194,15.1,NA,"2012",1.93500315145365,2.28780172993023,4.45550941143368,5.26785815906333,0.00031952562831203,"OS"
"5272",NA,-15360,201601,94,58,"G-05",68560,1,NA,86.2,3,NA,NA,NA,190,15.4,NA,"2016",1.93550726582471,2.27875360095283,4.45667017766965,5.24702407216049,0.000763167153115994,"OS"
"5282",NA,-15300,201601,162,64,"C-07",68560,1,NA,86.3,4,NA,NA,NA,216,15.2,NA,"2016",1.93601079571521,2.33445375115093,4.45782959808938,5.37527840768417,0.000504884933097717,"OS"
"5284",NA,-16801,201701,94,123,"H-19",68560,1,NA,86.3,4,NA,NA,NA,200,15.6,NA,"2017",1.93601079571521,2.30102999566398,4.45782959808938,5.29831736654804,7.04264307030608e-05,"OS"
"5297",5162,-4817,200901,88,12,"F-12",68560,1,NA,86.5,3,NA,NA,NA,226,16.1,NA,"2009",1.93701610746481,2.3541084391474,4.46014441393783,5.42053499927229,0.00141075886084135,"OS"
"5306",NA,-10834,201401,162,10,"G-13",68560,1,NA,86.6,4,NA,NA,NA,202,16.3,NA,"2014",1.93751789201735,2.30535136944662,4.46129981556839,5.30826769740121,7.34256496939464e-05,"OS"
"5311",NA,-16553,201701,94,86,"I-06",68560,1,NA,86.6,4,NA,NA,NA,200,16.3,NA,"2017",1.93751789201735,2.30102999566398,4.46129981556839,5.29831736654804,0.00015683031110154,"OS"
"5328",5158,-4832,200901,88,27,"D-10",68560,1,NA,86.9,3,NA,NA,NA,205,19,NA,"2009",1.93901977644867,2.31175386105575,4.46475803227135,5.32300997913841,4.67859511768517e-05,"OS"
"5332",NA,-11774,201401,162,52,"H-05",68560,1,NA,86.9,4,NA,NA,NA,222,16.3,NA,"2014",1.93901977644867,2.34635297445064,4.46475803227135,5.40267738187228,0.000601983705009965,"OS"
"5339",1131,1063205,200101,88,40,"F-08",68560,1,NA,87,3,NA,NA,NA,190,NA,NA,"2001",1.93951925261862,2.27875360095283,4.46590811865458,5.24702407216049,0.00144644215284897,"OS"
"5358",NA,-11809,201401,162,71,"C-03",68560,1,NA,87.2,3,NA,NA,NA,208,16.8,NA,"2014",1.94051648493257,2.31806333496276,4.46820433091493,5.33753807970132,2.71532253383768e-05,"OS"
"5364",692,-6200,201001,162,81,"M-19",68560,1,NA,87.3,3,NA,NA,NA,190,15.7,NA,"2010",1.94101424370557,2.27875360095283,4.46935046284556,5.24702407216049,0.00174508499837302,"OS"
"5365",1747,-6590,201001,162,147,"J-23",68560,1,NA,87.3,3,NA,NA,NA,214,15.4,NA,"2010",1.94101424370557,2.33041377334919,4.46935046284556,5.36597601502185,2.03379190212147e-05,"OS"
"5372",212,-11557,200601,88,69,"A-02",68560,1,NA,87.4,3,NA,NA,NA,210,16.5,NA,"2006",1.9415114326344,2.32221929473392,4.47049528266149,5.34710753071747,1.74553446852787e-05,"OS"
"5373",5164,-4856,200901,88,51,"H-06",68560,1,NA,87.4,4,NA,NA,NA,226,15.6,NA,"2009",1.9415114326344,2.3541084391474,4.47049528266149,5.42053499927229,0.000590788732015262,"OS"
"5379",NA,-10838,201401,162,14,"G-11",68560,1,NA,87.4,3,NA,NA,NA,226,16.4,NA,"2014",1.9415114326344,2.3541084391474,4.47049528266149,5.42053499927229,0.000590788732015262,"OS"
"5386",1077,-6550,201001,162,105,"F-24",68560,1,NA,87.5,3,NA,NA,NA,204,14.8,NA,"2010",1.94200805302231,2.3096301674259,4.47163879336357,5.31811999384422,0.000279729956761701,"OS"
"5392",NA,-17826,201801,162,101,"JI1918",68560,1,NA,87.5,3,NA,NA,NA,228,14.5,NA,"2018",1.94200805302231,2.35793484700045,4.47163879336357,5.42934562895444,0.000691224200179595,"OS"
"5402",NA,-15364,201601,94,62,"E-05",68560,1,NA,87.6,3,NA,NA,NA,224,18.1,NA,"2016",1.94250410616808,2.35024801833416,4.47278099794235,5.41164605185504,0.000325573495399234,"OS"
"5411",2278,-3470,200701,88,128,"E-22",68560,1,NA,87.8,3,NA,NA,NA,202,14.6,NA,"2007",1.9434945159061,2.30535136944662,4.47506150064107,5.30826769740121,0.000592938630509626,"OS"
"5412",2383,-6896,201001,162,207,"P-30",68560,1,NA,87.8,3,NA,NA,NA,196,NA,NA,"2010",1.9434945159061,2.29225607135648,4.47506150064107,5.27811465923052,0.00128925798897783,"OS"
"5415",NA,-11779,201401,162,57,"F-06",68560,1,NA,87.8,3,NA,NA,NA,194,12.6,NA,"2014",1.9434945159061,2.28780172993023,4.47506150064107,5.26785815906333,0.00158698333981539,"OS"
"5418",NA,-17680,201801,162,74,"B-01",68560,1,NA,87.8,3,NA,NA,NA,202,14.8,NA,"2018",1.9434945159061,2.30535136944662,4.47506150064107,5.30826769740121,0.000592938630509626,"OS"
"5422",5166,-4854,200901,88,49,"J-06",68560,1,NA,87.9,3,NA,NA,NA,212,15,NA,"2009",1.94398887507377,2.32633586092875,4.47619980469113,5.35658627467201,5.10012020836044e-05,"OS"
"5423",1075,-6550,201001,162,105,"F-24",68560,1,NA,87.9,3,NA,NA,NA,214,17.3,NA,"2010",1.94398887507377,2.33041377334919,4.47619980469113,5.36597601502185,1.26301700066209e-05,"OS"
"5433",1136,1063381,200101,89,119,"F-21",68560,1,NA,88,3,NA,NA,NA,214,NA,NA,"2001",1.94448267215017,2.33041377334919,4.47733681447821,5.36597601502185,2.36600009211588e-05,"OS"
"5434",2046,-2902,200701,88,44,"E-08",68560,1,NA,88,3,NA,NA,NA,200,15.2,NA,"2007",1.94448267215017,2.30102999566398,4.47733681447821,5.29831736654804,0.000938596769081767,"OS"
"5437",5389,-5649,200901,88,156,"F-25",68560,1,NA,88,3,NA,NA,NA,218,13,NA,"2009",1.94448267215017,2.3384564936046,4.47733681447821,5.38449506278909,4.79643763948807e-06,"OS"
"5445",NA,-15569,201601,162,111,"G-21",68560,1,NA,88,3,NA,NA,NA,198,13.6,NA,"2016",1.94448267215017,2.29666519026153,4.47733681447821,5.28826703069454,0.00118782773465647,"OS"
"5446",NA,-19245,201901,162,69,"A-02",68560,1,NA,88,3,NA,NA,NA,202,14.1,NA,"2019",1.94448267215017,2.30535136944662,4.47733681447821,5.30826769740121,0.000720722227346478,"OS"
"5457",1156,-6554,201001,162,110,"G-25",68560,1,NA,88.2,3,NA,NA,NA,196,15.9,NA,"2010",1.94546858513182,2.29225607135648,4.47960696301275,5.27811465923052,0.00165818734170413,"OS"
"5466",NA,-11812,201401,162,74,"F-03",68560,1,NA,88.3,4,NA,NA,NA,226,16.3,NA,"2014",1.94596070357757,2.3541084391474,4.48074010760991,5.42053499927229,0.000140547031289198,"OS"
"5475",630,-6178,201001,162,59,"F-03",68560,1,NA,88.4,4,NA,NA,NA,224,16.7,NA,"2010",1.94645226501307,2.35024801833416,4.4818719696436,5.41164605185504,5.14816454316184e-05,"OS"
"5488",NA,-11725,201401,162,16,"I-11",68560,1,NA,88.5,3,NA,NA,NA,244,17.3,NA,"2014",1.94694327069783,2.38738982633873,4.48300255201388,5.4971682252932,0.00143969809413432,"OS"
"5490",NA,-12121,201401,162,143,"F-25",68560,1,NA,88.5,3,NA,NA,NA,216,16.5,NA,"2014",1.94694327069783,2.33445375115093,4.48300255201388,5.37527840768417,6.05897678386454e-05,"OS"
"5493",627,-6178,201001,162,59,"F-03",68560,1,NA,88.6,3,NA,NA,NA,228,13.2,NA,"2010",1.94743372188705,2.35793484700045,4.48413185761104,5.42934562895444,0.000124837390533834,"OS"
"5500",311,-11602,200601,88,114,"F-20",68560,1,NA,88.7,3,NA,NA,NA,212,14.9,NA,"2006",1.94792361983173,2.32633586092875,4.48525988931553,5.35658627467201,0.000298370743587453,"OS"
"5506",5608,-5220,200901,89,102,"JI1918",68560,1,NA,88.8,4,NA,NA,NA,228,16,NA,"2009",1.9484129657786,2.35793484700045,4.48638664999812,5.42934562895444,7.3073945888324e-05,"OS"
"5520",NA,-11798,201401,94,60,"D-04",68560,1,NA,88.9,3,NA,NA,NA,224,16.2,NA,"2014",1.94890176097021,2.35024801833416,4.48751214251986,5.41164605185504,4.77081514036663e-07,"OS"
"5533",2131,-2919,200701,88,61,"F-06",68560,1,NA,89,3,NA,NA,NA,234,14.2,NA,"2007",1.94939000664491,2.36921585741014,4.48863636973214,5.4553211153577,0.000242039276853711,"OS"
"5540",NA,-16947,201701,162,112,"F-21",68560,1,NA,89,3,NA,NA,NA,204,NA,NA,"2017",1.94939000664491,2.3096301674259,4.48863636973214,5.31811999384422,0.00123424592422143,"OS"
"5546",2143,-2920,200701,88,62,"E-06",68560,1,NA,89.2,3,NA,NA,NA,212,14.5,NA,"2007",1.95036485437612,2.32633586092875,4.49088103958596,5.35658627467201,0.000543185363639848,"OS"
"5547",2319,-3481,200701,88,139,"L-24",68560,1,NA,89.2,3,NA,NA,NA,216,15.9,NA,"2007",1.95036485437612,2.33445375115093,4.49088103958596,5.37527840768417,0.000270363256974644,"OS"
"5548",5789,-5715,200901,89,158,"L-26",68560,1,NA,89.2,4,NA,NA,NA,206,15.8,NA,"2009",1.95036485437612,2.31386722036915,4.49088103958596,5.32787616878958,0.0011457191009509,"OS"
"5555",NA,-15360,201601,94,58,"G-05",68560,1,NA,89.2,3,NA,NA,NA,214,16.5,NA,"2016",1.95036485437612,2.33041377334919,4.49088103958596,5.36597601502185,0.00039435983491304,"OS"
"5559",NA,-11737,201401,162,28,"D-09",68560,1,NA,89.3,3,NA,NA,NA,228,15.5,NA,"2014",1.95085145888855,2.35793484700045,4.49200148788245,5.42934562895444,4.61746991179159e-06,"OS"
"5568",NA,-12010,201401,162,135,"I-23",68560,1,NA,89.4,3,NA,NA,NA,216,16,NA,"2014",1.95133751879592,2.33445375115093,4.49312068217947,5.37527840768417,0.000354756852730327,"OS"
"5569",NA,-15293,201601,162,57,"F-06",68560,1,NA,89.4,4,NA,NA,NA,242,17.4,NA,"2016",1.95133751879592,2.38381536598043,4.49312068217947,5.48893772615669,0.000512754017420774,"OS"
"5585",5165,-4861,200901,88,56,"E-06",68560,1,NA,89.7,3,NA,NA,NA,216,15.4,NA,"2009",1.95279244304409,2.33445375115093,4.49647076906475,5.37527840768417,0.000499819039470012,"OS"
"5598",5544,-5699,200901,88,206,"G-13",68560,1,NA,89.9,4,NA,NA,NA,244,14.6,NA,"2009",1.95375969173323,2.38738982633873,4.49869794147757,5.4971682252932,0.000366426039121131,"OS"
"5602",NA,-8942,201201,89,90,"G-02",68560,1,NA,89.9,4,NA,NA,NA,216,16.6,NA,"2012",1.95375969173323,2.33445375115093,4.49869794147757,5.37527840768417,0.000608135380333489,"OS"
"5618",NA,-18019,201801,162,160,"J-26",68560,1,NA,90,3,NA,NA,NA,246,16.1,NA,"2018",1.95424250943932,2.39093510710338,4.49980967033027,5.50533153593236,0.000432347207291512,"OS"
"5620",2274,-3470,200701,88,128,"E-22",68560,1,NA,90.1,3,NA,NA,NA,220,14.6,NA,"2007",1.95472479097906,2.34242268082221,4.50092016461429,5.39362754635236,0.000415180842545141,"OS"
"5622",105,-6134,201001,162,15,"F-11",68560,1,NA,90.1,3,NA,NA,NA,238,16,NA,"2010",1.95472479097906,2.37657695705651,4.50092016461429,5.47227067367148,5.94656311423377e-05,"OS"
"5630",193,-7964,201101,89,127,"J-23",68560,1,NA,90.2,3,NA,NA,NA,232,13.4,NA,"2011",1.95520653754194,2.3654879848909,4.50202942706858,5.44673737166631,6.80242243533925e-06,"OS"
"5633",NA,-17723,201801,162,64,"D-04",68560,1,NA,90.2,3,NA,NA,NA,226,16.1,NA,"2018",1.95520653754194,2.3541084391474,4.50202942706858,5.42053499927229,0.00014250234612967,"OS"
"5641",2108,-2916,200701,88,58,"I-06",68560,1,NA,90.4,3,NA,NA,NA,238,15.8,NA,"2007",1.95616843047536,2.37657695705651,4.50424426739813,5.47227067367148,1.64221538916174e-05,"OS"
"5642",2352,-3672,200701,88,152,"H-26",68560,1,NA,90.4,3,NA,NA,NA,226,16,NA,"2007",1.95616843047536,2.3541084391474,4.50424426739813,5.42053499927229,0.00020318477285234,"OS"
"5644",1078,-6550,201001,162,105,"F-24",68560,1,NA,90.4,3,NA,NA,NA,232,17.8,NA,"2010",1.95616843047536,2.3654879848909,4.50424426739813,5.44673737166631,2.48258682092965e-05,"OS"
"5648",NA,-11778,201401,162,56,"F-05",68560,1,NA,90.4,3,NA,NA,NA,248,17.4,NA,"2014",1.95616843047536,2.39445168082622,4.50424426739813,5.51342874616498,0.00034656465093922,"OS"
"5650",NA,-17718,201801,162,59,"F-04",68560,1,NA,90.4,3,NA,NA,NA,252,17,NA,"2018",1.95616843047536,2.40140054078154,4.50424426739813,5.52942908751142,0.000589420422581734,"OS"
"5653",1443,-11409,200601,134,157,"E-20",68560,1,NA,90.5,3,NA,NA,NA,224,11.7,NA,"2006",1.9566485792052,2.35024801833416,4.50534985070588,5.41164605185504,0.000343561987828344,"OS"
"5655",NA,-11755,201401,162,37,"G-07",68560,1,NA,90.5,3,NA,NA,NA,252,16.3,NA,"2014",1.9566485792052,2.40140054078154,4.50534985070588,5.52942908751142,0.000529613321116187,"OS"
"5657",48,-11516,200601,88,28,"C-09",68560,1,NA,90.6,3,NA,NA,NA,224,12,NA,"2006",1.95712819767681,2.35024801833416,4.50645421304893,5.41164605185504,0.00038662027330747,"OS"
"5658",1789,-2904,200701,88,46,"G-08",68560,1,NA,90.6,3,NA,NA,NA,250,16.8,NA,"2007",1.95712819767681,2.39794000867204,4.50645421304893,5.52146091786225,0.000359307439458132,"OS"
"5669",842,-6214,201001,162,95,"E-20",68560,1,NA,90.7,3,NA,NA,NA,238,16.1,NA,"2010",1.9576072870601,2.37657695705651,4.50755735712109,5.47227067367148,2.22936254482614e-07,"OS"
"5674",NA,-12121,201401,162,143,"F-25",68560,1,NA,90.7,3,NA,NA,NA,230,15.7,NA,"2014",1.9576072870601,2.36172783601759,4.50755735712109,5.4380793089232,0.000132584327726448,"OS"
"5683",1585,-6582,201001,162,139,"F-22",68560,1,NA,90.8,3,NA,NA,NA,256,16.6,NA,"2010",1.95808584852109,2.40823996531185,4.50865928560725,5.54517744447956,0.000613862701769168,"OS"
"5686",5615,-5223,200901,89,105,"H-19",68560,1,NA,90.9,3,NA,NA,NA,246,16.7,NA,"2009",1.95856388322197,2.39093510710338,4.50976000118343,5.50533153593236,9.30668887253352e-05,"OS"
"5690",NA,-11813,201401,162,75,"G-03",68560,1,NA,90.9,4,NA,NA,NA,254,18.2,NA,"2014",1.95856388322197,2.40483371661994,4.50976000118343,5.53733426701854,0.000432519407636758,"OS"
"5692",NA,-15396,201601,162,93,"G-01",68560,1,NA,90.9,4,NA,NA,NA,248,13.9,NA,"2016",1.95856388322197,2.39445168082622,4.50976000118343,5.51342874616498,0.000155457126351931,"OS"
"5700",1155,1010769,200001,89,93,"I-18",68560,1,NA,91,3,NA,NA,NA,262,NA,NA,"2000",1.95904139232109,2.41830129131975,4.51085950651685,5.5683445037611,0.000920422177731388,"OS"
"5701",1162,-6555,201001,162,111,"G-26",68560,1,NA,91,4,NA,NA,NA,236,16.4,NA,"2010",1.95904139232109,2.37291200297011,4.51085950651685,5.46383180502561,3.55406030971783e-05,"OS"
"5704",NA,-17686,201801,162,55,"H-05",68560,1,NA,91,3,NA,NA,NA,230,17.3,NA,"2018",1.95904139232109,2.36172783601759,4.51085950651685,5.4380793089232,0.000222192544210595,"OS"
"5715",NA,-15389,201601,162,86,"F-02",68560,1,NA,91.1,3,NA,NA,NA,222,12.9,NA,"2016",1.959518376973,2.34635297445064,4.51195780426591,5.40267738187228,0.000799627877083687,"OS"
"5728",204,-11551,200601,88,63,"F-04",68560,1,NA,91.3,3,NA,NA,NA,226,15.3,NA,"2006",1.9604707775343,2.3541084391474,4.51415078760092,5.42053499927229,0.000588508689273215,"OS"
"5730",NA,-17893,201801,162,131,"G-24",68560,1,NA,91.3,3,NA,NA,NA,266,18.6,NA,"2018",1.9604707775343,2.42488163663107,4.51415078760092,5.5834963087817,0.00101226367700545,"OS"
"5732",NA,-17703,201801,162,71,"C-02",68560,1,NA,91.3,3,NA,NA,NA,244,15.8,NA,"2018",1.9604707775343,2.38738982633873,4.51415078760092,5.4971682252932,4.4539463766947e-06,"OS"
